id,text,label
2348,(a) by the special resolution or resolutions the members authorize the directors to cause,
2349,the corporation to distribute any money or other property in accordance with sections 234,
2350,to 236 and discharge any liabilities; and,
2351,(b) the corporation has distributed any money or other property and discharged any,
2352,liabilities before it sends articles of dissolution to the Director under subsection (4).,
2353,(4) Articles of dissolution in the form that the Director fixes shall be sent to the Director.,
2354,"(5) On receipt of articles of dissolution, the Director shall issue a certificate of dissolution in",
2355,(6) The corporation ceases to exist on the date shown in the certificate of dissolution.,
2356,"221 (1) The directors may propose the voluntary liquidation and dissolution of a corporation, or",
2357,a member who is entitled to vote at an annual meeting of members may make such a proposal,
2358,in accordance with section 163.,
2359,(2) Notice of any meeting of members at which voluntary liquidation and dissolution is to be,
2360,proposed shall set out the terms of the proposal.,
2361,"(3) A corporation may liquidate and dissolve by special resolution of the members or, if the",
2362,"corporation has more than one class or group of members, by special resolution of each class",
2363,or group whether or not the members are otherwise entitled to vote.,
2364,Statement of intent to dissolve,
2365,(4) A statement of intent to dissolve in the form that the Director fixes shall be sent to the,
2366,Certificate of intent to dissolve,
2367,"(5) On receipt of a statement of intent to dissolve, the Director shall issue a certificate of intent",
2368,to dissolve in accordance with section 276.,
2369,"(6) On the issuance of a certificate of intent to dissolve, the corporation shall cease to carry on",
2370,"its activities except to the extent necessary for the liquidation, but its corporate existence",
2371,continues until the Director issues a certificate of dissolution.,
2372,"(7) After the issuance of a certificate of intent to dissolve, the corporation shall",
2373,(a) immediately cause notice of the certificate to be sent to each known creditor of the,
2374,(b) without delay take reasonable steps to give notice of it in each province in Canada,
2375,where the corporation was carrying on activities at the time it sent the statement of intent to,
2376,"(c) do all acts required to liquidate its property — including collecting its property,",
2377,transferring property referred to in section 234 and converting any property not to be,
2378,transferred or distributed in kind into money — and discharge all its liabilities; and,
2379,(d) after giving the notice required under paragraphs (a) and (b) and adequately providing,
2380,"for the discharge of all of its liabilities, distribute its remaining property, either in money or in",
2381,"kind, in accordance with sections 235 and 236.",
2382,(8) On the application of the Director or any interested person made at any time during the,
2383,"liquidation of a corporation, a court may order that the liquidation be continued under the",
2384,supervision of the court as provided in this Part and make any further order that it thinks fit.,
2385,(9) An interested person who makes an application under this section shall give the Director,
2386,"notice of the application, and the Director is entitled to appear and be heard in person or by",
2387,(10) At any time after the issue of a certificate of intent to dissolve and before the issue of a,
